offset_seconds,frequency_hz
193.500000,59.980741
194.500000,59.980854
195.500000,59.983386
196.500000,59.980854
197.500000,59.986795
198.500000,59.993149
199.500000,59.993149
200.500000,59.991791
201.500000,59.986834
202.500000,59.991791
203.500000,59.986834
204.500000,59.995025
205.500000,60.002464
206.500000,60.002464
207.500000,59.995183
208.500000,59.994273
209.500000,59.993892
210.500000,59.993892
211.500000,59.999720
212.500000,60.000321
213.500000,60.001021
214.500000,60.003625
215.500000,60.003625
216.500000,60.006284
217.500000,60.011418
218.500000,60.011418
219.500000,60.011418
220.500000,60.000934
221.500000,60.000934
222.500000,60.000934
223.500000,59.999677
224.500000,60.003529
225.500000,60.003529
226.500000,60.008530
227.500000,60.014574
228.500000,60.014574
229.500000,60.014574
230.500000,60.004351
231.500000,60.004351
232.500000,60.008155
233.500000,60.008155
234.500000,60.008155
235.500000,60.009171
236.500000,60.015738
237.500000,60.009171
238.500000,60.015738
239.500000,60.009131
240.500000,60.005456
241.500000,60.005456
242.500000,60.011508
243.500000,60.011508
244.500000,60.012990
245.500000,60.010577
246.500000,60.010577
247.500000,60.010524
248.500000,60.001978
249.500000,60.000817
250.500000,60.001978
251.500000,60.012090
252.500000,60.012090
253.500000,60.012090
254.500000,60.009306
255.500000,60.020611
256.500000,60.016617
257.500000,60.018395
258.500000,60.018395
259.500000,60.018395
260.500000,60.018474
261.500000,60.014833
262.500000,60.014833
263.500000,60.014833
264.500000,60.026424
265.500000,60.026424
266.500000,60.026424
267.500000,60.038261
268.500000,60.046666
269.500000,60.046666
270.500000,60.046666
271.500000,60.019460
272.500000,60.041200
273.500000,60.014414
274.500000,60.028112
275.500000,60.028112
276.500000,60.028112
277.500000,60.045912
278.500000,60.026858
279.500000,60.046134
280.500000,60.008406
281.500000,60.015747
282.500000,60.015747
283.500000,60.015747
284.500000,60.006182
285.500000,60.006182
286.500000,60.002542
287.500000,60.003883
288.500000,60.002542
289.500000,60.003883
290.500000,59.995833
291.500000,60.024832
292.500000,59.998719
293.500000,59.998719
294.500000,59.998719
295.500000,59.994942
296.500000,60.041654
297.500000,60.029870
298.500000,60.029870
299.500000,60.024647
300.500000,60.024647
301.500000,60.024647
302.500000,60.028546
303.500000,60.016807
304.500000,60.016807
305.500000,60.016119
306.500000,60.012077
307.500000,60.015269
308.500000,60.012692
309.500000,60.015269
310.500000,60.019157
311.500000,60.020878
312.500000,60.024286
313.500000,60.024286
314.500000,60.019651
315.500000,60.019651
316.500000,60.026596
317.500000,60.026596
318.500000,60.019218
319.500000,60.019206
320.500000,60.019218
321.500000,60.025519
322.500000,60.025519
323.500000,60.021039
324.500000,60.013351
325.500000,60.013351
326.500000,60.021889
327.500000,60.021889
328.500000,60.023579
329.500000,60.020429
330.500000,60.025851
331.500000,60.029485
332.500000,60.029485
333.500000,60.027597
334.500000,60.027597
335.500000,60.020349
336.500000,60.019797
337.500000,60.019797
338.500000,60.029089
339.500000,60.034214
340.500000,60.032522
341.500000,60.035554
342.500000,60.032522
343.500000,60.033102
344.500000,60.033102
345.500000,60.033102
346.500000,60.000480
347.500000,60.000480
348.500000,60.028639
349.500000,60.054627
350.500000,60.028639
351.500000,60.026008
352.500000,60.026008
353.500000,60.027567
354.500000,60.032320
355.500000,60.036814
356.500000,60.036814
357.500000,60.032382
358.500000,60.032382
359.500000,60.023188
360.500000,60.036566
361.500000,60.032681
362.500000,60.032681
363.500000,60.027325
364.500000,60.019088
365.500000,60.027325
366.500000,60.019833
367.500000,60.024778
368.500000,60.022434
369.500000,60.022434
370.500000,60.022434
371.500000,60.026517
372.500000,60.026517
373.500000,60.021346
374.500000,60.021108
375.500000,60.021108
376.500000,60.026842
377.500000,60.026842
378.500000,60.026981
379.500000,60.022852
380.500000,60.023831
381.500000,60.023831
382.500000,60.023831
383.500000,60.023916
384.500000,60.025767
385.500000,60.025767
386.500000,60.029968
387.500000,60.022579
388.500000,60.031115
389.500000,60.026374
390.500000,60.031115
391.500000,60.026374
392.500000,60.021560
393.500000,60.021560
394.500000,60.021605
395.500000,60.028284
396.500000,60.025344
397.500000,60.025344
398.500000,60.021292
399.500000,60.021292
400.500000,60.029663
401.500000,60.029663
402.500000,60.025331
403.500000,60.019970
404.500000,60.023291
405.500000,60.019057
406.500000,60.020182
407.500000,60.017290
408.500000,60.020182
409.500000,60.025711
410.500000,60.025711
411.500000,60.024684
412.500000,60.023359
413.500000,60.024684
414.500000,60.023359
415.500000,60.016248
416.500000,60.016248
417.500000,60.021609
418.500000,60.034224
419.500000,60.030276
420.500000,60.030276
421.500000,60.010332
